problem_id,choice_label,value,misconception,cognitive_tag,explanation
amc8_1987_p03,D,1750,fluency_slip,operation_selection,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p04,A,90,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p04,B,100,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p04,D,180,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p04,E,250,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p05,B,.62 \mathrm{~m}^{2},formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p05,C,.88 \mathrm{~m}^{2},diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p05,D,1.24 \mathrm{~m}^{2},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p05,E,4.22 \mathrm{~m}^{2},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p06,A,-35,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p06,C,-15,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p06,D,1,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p06,E,3,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p07,A,10,formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p07,B,16,diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p07,D,22,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p07,E,24,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p08,A,4,factor_misread,divisibility,Choice A is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p08,C,6,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p08,D,9,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p08,E,depends on the values of A and B,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p09,A,120,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p09,B,210,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p09,D,840,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p09,E,5040,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p10,A,2889,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p10,C,2991,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p10,D,2999,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p10,E,3009,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p11,A,10 and 10 \dfrac{1}{2},operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p11,C,11 and 11 \dfrac{1}{2},structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p11,D,11 \dfrac{1}{2} and 12,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p11,E,12 and 12 \dfrac{1}{2},fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p12,A,\dfrac{1}{108},formula_confusion,diagram_reasoning,Choice A is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p12,B,\dfrac{1}{18},diagram_misread,formula_selection,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p12,D,\dfrac{2}{9},unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p12,E,\dfrac{1}{3},radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p14,A,6 million,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p14,C,60 million,structure_misread,operation_selection,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p14,D,216 million,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p14,E,360 million,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p15,A,\$ 59.25,additive_ratio_error,unit_rate_modeling,Choice A is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1987_p15,B,\$ 60,ratio_flip,part_whole_reasoning,Choice B is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1987_p15,C,\$ 70,wrong_total,unit_rate_modeling,Choice C is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1987_p15,E,\$ 80,scale_factor_error,part_whole_reasoning,Choice E is a plausible distractor for proportional reasoning; compare it with the original AMC8 answer key.
amc8_1987_p16,A,2,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p16,B,3,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p16,C,5,wrong_total,mean_vs_median,Choice C is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p16,D,6,unit_error,data_interpretation,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p17,A,Abby,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p17,B,Bret,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p17,C,Car1,near_miss,fluency_precision,Choice C is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p17,E,There is not enough information to be sure.,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p18,A,24,operation_error,fluency_precision,Choice A is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p18,B,30,structure_misread,operation_selection,Choice B is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p18,D,42,near_miss,fluency_precision,Choice D is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p18,E,72,fluency_slip,operation_selection,Choice E is a plausible distractor for computation; compare it with the original AMC8 answer key.
amc8_1987_p19,B,5,formula_confusion,diagram_reasoning,Choice B is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p19,C,8,diagram_misread,formula_selection,Choice C is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p19,D,9,unit_error,diagram_reasoning,Choice D is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p19,E,250,radius_diameter_confusion,formula_selection,Choice E is a plausible distractor for geometric measurement; compare it with the original AMC8 answer key.
amc8_1987_p20,B,12,factor_misread,divisibility,Choice B is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p20,C,13,divisibility_error,factor_structure,Choice C is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p20,D,16,place_value_error,divisibility,Choice D is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p20,E,23,operation_error,factor_structure,Choice E is a plausible distractor for number structure; compare it with the original AMC8 answer key.
amc8_1987_p21,A,0,mean_median_confusion,mean_vs_median,Choice A is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p21,B,1,graph_misread,data_interpretation,Choice B is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p21,D,3,wrong_total,mean_vs_median,Choice D is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
amc8_1987_p21,E,4,unit_error,data_interpretation,Choice E is a plausible distractor for data reasoning; compare it with the original AMC8 answer key.
