id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes
ise_devmath_abs_014,Evaluate |-25| - |-6|.,19,multiple_choice,A:-31|B:25|C:19|D:-19|E:31,2,arith_absolute_value;arith_integers,computation,number_line_distance;sign_error_risk,operation_error;structure_misread,"|- 25| = 25 and |- 6| = 6, so the value is 25 - 6 = 19.",Pre-Algebra,Number Systems and Operations,ise-devmath-02-integers,Integers and Absolute Value,2303,ise_developmental_math_2e,"datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 2.1 Integers, Absolute Value, and Opposite",Foundation,Foundation,computation,number_line_distance;sign_error_risk,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abs_015,Evaluate |-26| - |-7|.,19,multiple_choice,A:26|B:19|C:-19|D:33|E:-33,2,arith_absolute_value;arith_integers,computation,number_line_distance;sign_error_risk,operation_error;structure_misread,"|- 26| = 26 and |- 7| = 7, so the value is 26 - 7 = 19.",Pre-Algebra,Number Systems and Operations,ise-devmath-02-integers,Integers and Absolute Value,2304,ise_developmental_math_2e,"datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 2.1 Integers, Absolute Value, and Opposite",Foundation,Foundation,computation,number_line_distance;sign_error_risk,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_abs_016,Evaluate |-27| - |-8|.,19,multiple_choice,A:19|B:-19|C:35|D:-35|E:27,2,arith_absolute_value;arith_integers,computation,number_line_distance;sign_error_risk,operation_error;structure_misread,"|- 27| = 27 and |- 8| = 8, so the value is 27 - 8 = 19.",Pre-Algebra,Number Systems and Operations,ise-devmath-02-integers,Integers and Absolute Value,2305,ise_developmental_math_2e,"datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 2.1 Integers, Absolute Value, and Opposite",Foundation,Foundation,computation,number_line_distance;sign_error_risk,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_001,Simplify 2x + 5 + 3x - 2.,5x+3,multiple_choice,A:5x+3|B:5x+7|C:7x+1|D:6x+3|E:8x,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 2x + 3x = 5x. Combine constants: 5 - 2 = 3.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2360,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_002,Simplify 3x + 6 + 4x - 3.,7x+3,multiple_choice,A:7x+9|B:9x+1|C:12x+3|D:10x|E:7x+3,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 3x + 4x = 7x. Combine constants: 6 - 3 = 3.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2361,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_003,Simplify 4x + 7 + 5x - 4.,9x+3,multiple_choice,A:11x+1|B:20x+3|C:12x|D:9x+3|E:9x+11,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 4x + 5x = 9x. Combine constants: 7 - 4 = 3.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2362,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_004,Simplify 5x + 8 + 6x - 2.,11x+6,multiple_choice,A:30x+6|B:17x|C:11x+6|D:11x+10|E:13x+4,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 5x + 6x = 11x. Combine constants: 8 - 2 = 6.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2363,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_005,Simplify 6x + 9 + 3x - 3.,9x+6,multiple_choice,A:15x|B:9x+6|C:9x+12|D:15x+0|E:18x+6,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 6x + 3x = 9x. Combine constants: 9 - 3 = 6.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2364,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_006,Simplify 2x + 10 + 4x - 4.,6x+6,multiple_choice,A:6x+6|B:6x+14|C:12x+0|D:8x+6|E:12x,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 2x + 4x = 6x. Combine constants: 10 - 4 = 6.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2365,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_007,Simplify 3x + 11 + 5x - 2.,8x+9,multiple_choice,A:8x+13|B:14x+3|C:15x+9|D:17x|E:8x+9,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 3x + 5x = 8x. Combine constants: 11 - 2 = 9.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2366,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_008,Simplify 4x + 12 + 6x - 3.,10x+9,multiple_choice,A:16x+3|B:24x+9|C:19x|D:10x+9|E:10x+15,2,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 4x + 6x = 10x. Combine constants: 12 - 3 = 9.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2367,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_009,Simplify 5x + 13 + 3x - 4.,8x+9,multiple_choice,A:15x+9|B:17x|C:8x+9|D:8x+17|E:18x+-1,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 5x + 3x = 8x. Combine constants: 13 - 4 = 9.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2368,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_010,Simplify 6x + 14 + 4x - 2.,10x+12,multiple_choice,A:22x|B:10x+12|C:10x+16|D:20x+2|E:24x+12,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 6x + 4x = 10x. Combine constants: 14 - 2 = 12.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2369,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_011,Simplify 2x + 15 + 5x - 3.,7x+12,multiple_choice,A:7x+12|B:7x+18|C:17x+2|D:10x+12|E:19x,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 2x + 5x = 7x. Combine constants: 15 - 3 = 12.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2370,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_012,Simplify 3x + 16 + 6x - 4.,9x+12,multiple_choice,A:9x+20|B:19x+2|C:18x+12|D:21x|E:9x+12,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 3x + 6x = 9x. Combine constants: 16 - 4 = 12.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2371,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_013,Simplify 4x + 17 + 3x - 2.,7x+15,multiple_choice,A:21x+1|B:12x+15|C:22x|D:7x+15|E:7x+19,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 4x + 3x = 7x. Combine constants: 17 - 2 = 15.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2372,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_014,Simplify 5x + 18 + 4x - 3.,9x+15,multiple_choice,A:20x+15|B:24x|C:9x+15|D:9x+21|E:23x+1,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 5x + 4x = 9x. Combine constants: 18 - 3 = 15.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2373,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_015,Simplify 6x + 19 + 5x - 4.,11x+15,multiple_choice,A:26x|B:11x+15|C:11x+23|D:25x+1|E:30x+15,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 6x + 5x = 11x. Combine constants: 19 - 4 = 15.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2374,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_like_016,Simplify 2x + 20 + 6x - 2.,8x+18,multiple_choice,A:8x+18|B:8x+22|C:22x+4|D:12x+18|E:26x,3,prealg_simplification;prealg_expressions,expression_simplification,like_terms;symbolic_fluency,operation_error;structure_misread,Combine x-terms: 2x + 6x = 8x. Combine constants: 20 - 2 = 18.,Pre-Algebra,Expressions and Equations,ise-devmath-03-equations,Expressions and Linear Equations,2375,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.1 Simplifying Expressions and Combining Like Terms,Standard,Bridge,expression_simplification,like_terms;symbolic_fluency,90,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_eq1_001,Solve x + 7 = 11.,4,multiple_choice,A:4|B:18|C:5|D:-4|E:11,2,alg_linear_equations,equation_solving,inverse_operations;operation_selection,operation_error;structure_misread,Subtract 7 from both sides: x = 11 - 7 = 4.,Algebra 1,Linear Equations,ise-devmath-03-equations,Expressions and Linear Equations,2430,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.2 Addition and Subtraction Properties of Equality,Foundation,Algebra Readiness,equation_solving,inverse_operations;operation_selection,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_eq1_002,Solve x + 8 = 13.,5,multiple_choice,A:21|B:6|C:-5|D:13|E:5,2,alg_linear_equations,equation_solving,inverse_operations;operation_selection,operation_error;structure_misread,Subtract 8 from both sides: x = 13 - 8 = 5.,Algebra 1,Linear Equations,ise-devmath-03-equations,Expressions and Linear Equations,2431,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.2 Addition and Subtraction Properties of Equality,Foundation,Algebra Readiness,equation_solving,inverse_operations;operation_selection,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
ise_devmath_eq1_003,Solve x + 9 = 15.,6,multiple_choice,A:7|B:-6|C:15|D:6|E:24,2,alg_linear_equations,equation_solving,inverse_operations;operation_selection,operation_error;structure_misread,Subtract 9 from both sides: x = 15 - 9 = 6.,Algebra 1,Linear Equations,ise-devmath-03-equations,Expressions and Linear Equations,2432,ise_developmental_math_2e,datasets/textbooks/ise-developmental-mathematics-2e/original_equivalent_v0; 3.2 Addition and Subtraction Properties of Equality,Foundation,Algebra Readiness,equation_solving,inverse_operations;operation_selection,75,Original-equivalent item generated from ISE Developmental Mathematics 2e coverage signals.
