id,statement,answer,answer_type,choices,difficulty,concepts,skills,patterns,misconceptions,solution,course,theme,chapter,chapter_title,sequence,source_collection,source_file,taxonomy_layer,taxonomy_stage,problem_type,cognitive_tags,estimated_time_seconds,notes,language,curriculum_system,region,display_track,grade_band,content_status
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-01-linear-equations_001,解方程：4x+2=22，x 的值是多少？,5,multiple_choice,A:5|B:20|C:6|D:-5|E:10,3,alg_linear_equations;prealg_expressions,one_variable_equation;inverse_operations,linear_equation_structure;equation_balance,inverse_operation_order_error;constant_term_error,先移项得 4x=20，再两边除以 4，得到 x=5。,CN Junior High Math,方程与代数,cn-junior-01-linear-equations,初中一元一次方程,24000,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-01-linear-equations; expansion=v1,Standard,Algebra Readiness,cn_linear_equation_solving,inverse_operations;symbolic_fluency,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_012,方程 x^2-12x+27=0 的两个根是多少？,3或9,multiple_choice,A:-3或-9|B:12|C:27|D:4或10|E:3或9,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x-3)(x-9)=0，所以 x=3 或 x=9。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24031,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_013,方程 x^2-1x-12=0 的两个根是多少？,-3或4,multiple_choice,A:1|B:-12|C:-2或5|D:-3或4|E:3或-4,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x--3)(x-4)=0，所以 x=-3 或 x=4。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24032,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_014,方程 x^2+1x-2=0 的两个根是多少？,-2或1,multiple_choice,A:-2|B:-1或2|C:-2或1|D:2或-1|E:-1,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x--2)(x-1)=0，所以 x=-2 或 x=1。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24033,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_015,方程 x^2-2x-3=0 的两个根是多少？,-1或3,multiple_choice,A:0或4|B:-1或3|C:1或-3|D:2|E:-3,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x--1)(x-3)=0，所以 x=-1 或 x=3。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24034,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_016,方程 x^2-5x+0=0 的两个根是多少？,0或5,multiple_choice,A:0或5|B:0或-5|C:5|D:0|E:1或6,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x-0)(x-5)=0，所以 x=0 或 x=5。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24035,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_017,方程 x^2-8x+7=0 的两个根是多少？,1或7,multiple_choice,A:-1或-7|B:8|C:7|D:2或8|E:1或7,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x-1)(x-7)=0，所以 x=1 或 x=7。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24036,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_018,方程 x^2-11x+18=0 的两个根是多少？,2或9,multiple_choice,A:11|B:18|C:3或10|D:2或9|E:-2或-9,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x-2)(x-9)=0，所以 x=2 或 x=9。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24037,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-02-factorization_019,方程 x^2-9x+18=0 的两个根是多少？,3或6,multiple_choice,A:18|B:4或7|C:3或6|D:-3或-6|E:9,4,alg_factoring;alg_quadratics,quadratic_factorization;factor_pair_reasoning,trinomial_factor_pattern;structure_recognition,factor_pair_error;sign_error,该方程可分解为 (x-3)(x-6)=0，所以 x=3 或 x=6。,CN Junior High Math,整式与因式分解,cn-junior-02-factorization,初中因式分解,24038,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-02-factorization; expansion=v1,Standard,Algebra Readiness,cn_factorization,factor_structure;structure_recognition,100,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_001,当 x=-1 时，代数式 -2x+0 的值是多少？,2,multiple_choice,A:2|B:-3|C:4|D:-2|E:7,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=-1 代入，得到 -2×-1+0=2。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24040,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_002,当 x=0 时，代数式 -1x+3 的值是多少？,3,multiple_choice,A:2|B:0|C:5|D:-3|E:3,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=0 代入，得到 -1×0+3=3。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24041,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_003,当 x=1 时，代数式 0x+6 的值是多少？,6,multiple_choice,A:0|B:8|C:-6|D:6|E:7,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=1 代入，得到 0×1+6=6。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24042,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_004,当 x=2 时，代数式 1x-4 的值是多少？,-2,multiple_choice,A:0|B:3|C:-2|D:-1|E:2,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=2 代入，得到 1×2-4=-2。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24043,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_005,当 x=3 时，代数式 2x-1 的值是多少？,5,multiple_choice,A:-5|B:5|C:4|D:6|E:7,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=3 代入，得到 2×3-1=5。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24044,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_006,当 x=4 时，代数式 3x+2 的值是多少？,14,multiple_choice,A:14|B:9|C:12|D:16|E:-14,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=4 代入，得到 3×4+2=14。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24045,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_007,当 x=-3 时，代数式 4x+5 的值是多少？,-7,multiple_choice,A:6|B:-12|C:-5|D:7|E:-7,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=-3 代入，得到 4×-3+5=-7。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24046,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_008,当 x=-2 时，代数式 -4x-5 的值是多少？,3,multiple_choice,A:8|B:5|C:-3|D:3|E:-11,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=-2 代入，得到 -4×-2-5=3。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24047,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_009,当 x=-1 时，代数式 -3x-2 的值是多少？,1,multiple_choice,A:-1|B:6|C:1|D:-6|E:3,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=-1 代入，得到 -3×-1-2=1。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24048,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_010,当 x=0 时，代数式 -2x+1 的值是多少？,1,multiple_choice,A:6|B:1|C:-1|D:0|E:3,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=0 代入，得到 -2×0+1=1。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24049,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
jianzisheng_cn_junior_chapter_expansion_v1_cn-junior-03-linear-functions_011,当 x=1 时，代数式 -1x+4 的值是多少？,3,multiple_choice,A:3|B:4|C:-1|D:5|E:-3,3,alg_functions;prealg_substitution,function_evaluation;substitution,input_output_mapping;linear_function_evaluation,variable_meaning_error;operation_order_error,把 x=1 代入，得到 -1×1+4=3。,CN Junior High Math,函数初步,cn-junior-03-linear-functions,初中一次函数,24050,jianzisheng_cn_junior_chapter_expansion_v1,local-ocr-derived: cn_curriculum_pilot_v0; chapter=cn-junior-03-linear-functions; expansion=v1,Standard,Algebra Readiness,cn_function_evaluation,input_output_mapping;symbol_evaluation,80,Chapter-level expansion from existing cleaned Jian Zi Sheng junior OCR coverage signals. Project-native original-equivalent variants; no direct textbook exercise text is reproduced.,zh,CN,CN,中文校内,初中,production
